Date,BBCA,BYAN,TPIA,BBRI,BMRI,DSSA,TLKM,ASII,BBNI,ICBP
2022-05-05,7451.64990234375,3616.397216796875,2504.8154296875,3978.858642578125,3680.273681640625,3000.0,4030.705078125,5529.44482421875,3873.18310546875,7177.35986328125
2022-05-06,7451.64990234375,3616.397216796875,2504.8154296875,3978.858642578125,3680.273681640625,3000.0,4030.705078125,5529.44482421875,3873.18310546875,7177.35986328125
2022-05-07,7451.64990234375,3616.397216796875,2504.8154296875,3978.858642578125,3680.273681640625,3000.0,4030.705078125,5529.44482421875,3873.18310546875,7177.35986328125
2022-05-08,7451.64990234375,3616.397216796875,2504.8154296875,3978.858642578125,3680.273681640625,3000.0,4030.705078125,5529.44482421875,3873.18310546875,7177.35986328125
2022-05-09,6970.15869140625,4031.2197265625,2498.584716796875,3701.073974609375,3423.271484375,2900.0,3760.246337890625,5281.47802734375,3705.240478515625,6965.5693359375
2022-05-10,6901.37353515625,3829.127197265625,2486.122802734375,3701.073974609375,3330.750732421875,2750.0,3786.419921875,5244.0205078125,3736.729736328125,7506.8125
2022-05-11,7016.01513671875,3948.25537109375,2473.660888671875,3668.393310546875,3289.630615234375,2775.0,3777.6953125,5169.10546875,3684.24755859375,7812.73291015625
2022-05-12,6672.09228515625,3786.581298828125,2461.19921875,3529.500732421875,3238.22998046875,2775.0,3751.52197265625,5131.64794921875,3442.82958984375,7553.876953125
2022-05-13,6717.9482421875,3846.144775390625,2467.43017578125,3472.31005859375,3207.389404296875,2750.0,3716.624267578125,5337.66357421875,3463.822265625,7695.0712890625
2022-05-14,6717.9482421875,3846.144775390625,2467.43017578125,3472.31005859375,3207.389404296875,2750.0,3716.624267578125,5337.66357421875,3463.822265625,7695.0712890625
2022-05-15,6717.9482421875,3846.144775390625,2467.43017578125,3472.31005859375,3207.389404296875,2750.0,3716.624267578125,5337.66357421875,3463.822265625,7695.0712890625
2022-05-16,6717.9482421875,3846.144775390625,2467.43017578125,3472.31005859375,3207.389404296875,2750.0,3716.624267578125,5337.66357421875,3463.822265625,7695.0712890625
2022-05-17,6786.7333984375,3914.218994140625,2461.19921875,3635.712890625,3227.94970703125,2885.0,3646.82861328125,5244.0205078125,3547.793701171875,7365.61865234375
2022-05-18,6947.23046875,3914.218994140625,2479.891845703125,3635.712890625,3248.510009765625,3300.0,3707.89990234375,5318.93505859375,3673.750732421875,7624.47412109375
2022-05-19,6832.59033203125,3867.418701171875,2467.43017578125,3627.5419921875,3248.510009765625,3960.0,3673.001708984375,5244.0205078125,3642.26171875,7506.8125
2022-05-20,6786.7333984375,3952.51025390625,2467.43017578125,3619.372802734375,3289.630615234375,4130.0,3638.10400390625,5337.66357421875,3684.24755859375,7577.40966796875
2022-05-21,6786.7333984375,3952.51025390625,2467.43017578125,3619.372802734375,3289.630615234375,4130.0,3638.10400390625,5337.66357421875,3684.24755859375,7577.40966796875
2022-05-22,6786.7333984375,3952.51025390625,2467.43017578125,3619.372802734375,3289.630615234375,4130.0,3638.10400390625,5337.66357421875,3684.24755859375,7577.40966796875
2022-05-23,6763.80517578125,4448.16943359375,2461.19921875,3537.671142578125,3238.22998046875,3842.5,3585.757080078125,5206.5634765625,3715.73681640625,7506.8125
2022-05-24,6740.87744140625,4405.62353515625,2467.43017578125,3643.88330078125,3258.7900390625,3575.0,3620.655029296875,5356.39208984375,3810.204833984375,7671.5390625
2022-05-25,6763.80517578125,4492.84228515625,2479.891845703125,3554.01123046875,3227.94970703125,3575.0,3664.27734375,5318.93505859375,3747.225830078125,7765.66845703125
2022-05-26,6763.80517578125,4492.84228515625,2479.891845703125,3554.01123046875,3227.94970703125,3575.0,3664.27734375,5318.93505859375,3747.225830078125,7765.66845703125
2022-05-27,6947.23046875,4628.98876953125,2535.9697265625,3709.243896484375,3330.750732421875,3342.5,3751.52197265625,5412.57861328125,3862.686767578125,8118.6533203125
2022-05-28,6947.23046875,4628.98876953125,2535.9697265625,3709.243896484375,3330.750732421875,3342.5,3751.52197265625,5412.57861328125,3862.686767578125,8118.6533203125
2022-05-29,6947.23046875,4628.98876953125,2535.9697265625,3709.243896484375,3330.750732421875,3342.5,3751.52197265625,5412.57861328125,3862.686767578125,8118.6533203125
2022-05-30,6947.23046875,4893.86865234375,2560.8935546875,3619.372802734375,3371.87109375,3350.0,3707.89990234375,5431.30712890625,3862.686767578125,8048.056640625
2022-05-31,7107.7275390625,4974.81640625,2548.431640625,3782.775390625,3495.232421875,3392.5,3760.246337890625,5506.2216796875,3852.190185546875,8071.58837890625
2022-06-01,7107.7275390625,4974.81640625,2548.431640625,3782.775390625,3495.232421875,3392.5,3760.246337890625,5506.2216796875,3852.190185546875,8071.58837890625
2022-06-02,6947.23046875,5011.8212890625,2567.124267578125,3660.22314453125,3371.87109375,3392.5,3742.797607421875,5487.4931640625,3715.73681640625,8048.056640625
2022-06-03,6970.15869140625,5041.88720703125,2529.739013671875,3692.903564453125,3371.87109375,3620.0,3760.246337890625,5468.76416015625,3757.72265625,8071.58837890625
2022-06-04,6970.15869140625,5041.88720703125,2529.739013671875,3692.903564453125,3371.87109375,3620.0,3760.246337890625,5468.76416015625,3757.72265625,8071.58837890625
2022-06-05,6970.15869140625,5041.88720703125,2529.739013671875,3692.903564453125,3371.87109375,3620.0,3760.246337890625,5468.76416015625,3757.72265625,8071.58837890625
2022-06-06,6832.59033203125,5030.3232421875,2511.046142578125,3619.372802734375,3351.31103515625,3822.5,3786.419921875,5412.57861328125,3736.729736328125,8142.1845703125
2022-06-07,6763.80517578125,5030.3232421875,2492.353515625,3594.861572265625,3412.991455078125,3675.0,3707.89990234375,5393.849609375,3736.729736328125,8071.58837890625
2022-06-08,6970.15869140625,5083.51708984375,2492.353515625,3652.052734375,3454.11181640625,3675.0,3707.86865234375,5375.12109375,3778.71533203125,8071.58837890625
2022-06-09,6878.4462890625,5448.9384765625,2492.353515625,3668.393310546875,3464.391845703125,3675.0,3662.650634765625,5393.849609375,3642.26171875,8118.6533203125
2022-06-10,6740.87744140625,6105.771484375,2479.891845703125,3594.861572265625,3361.591064453125,3675.0,3635.52001953125,5187.8349609375,3484.815185546875,8000.9912109375
2022-06-11,6740.87744140625,6105.771484375,2479.891845703125,3594.861572265625,3361.591064453125,3675.0,3635.52001953125,5187.8349609375,3484.815185546875,8000.9912109375
2022-06-12,6740.87744140625,6105.771484375,2479.891845703125,3594.861572265625,3361.591064453125,3675.0,3635.52001953125,5187.8349609375,3484.815185546875,8000.9912109375
2022-06-13,6740.87744140625,6177.46826171875,2430.044677734375,3545.84130859375,3330.750732421875,3675.0,3689.781494140625,5262.7490234375,3463.822265625,8095.12060546875
2022-06-14,6786.7333984375,6177.46826171875,2380.19775390625,3562.181396484375,3371.87109375,3675.0,3716.912109375,5225.2919921875,3474.31884765625,8142.1845703125
2022-06-15,6717.9482421875,5818.98583984375,2442.506591796875,3635.712890625,3412.991455078125,3675.0,3671.6943359375,5019.2763671875,3474.31884765625,8095.12060546875
2022-06-16,6947.23046875,5955.4404296875,2398.890380859375,3619.372802734375,3443.831787109375,3675.0,3653.60693359375,5131.64794921875,3463.822265625,8165.7177734375
2022-06-17,6878.4462890625,5997.07080078125,2373.966796875,3570.351318359375,3320.470458984375,3675.0,3725.955810546875,5206.5634765625,3432.333251953125,8048.056640625
2022-06-18,6878.4462890625,5997.07080078125,2373.966796875,3570.351318359375,3320.470458984375,3675.0,3725.955810546875,5206.5634765625,3432.333251953125,8048.056640625
2022-06-19,6878.4462890625,5997.07080078125,2373.966796875,3570.351318359375,3320.470458984375,3675.0,3725.955810546875,5206.5634765625,3432.333251953125,8048.056640625
2022-06-20,6993.0869140625,5865.2412109375,2336.58154296875,3594.861572265625,3392.431396484375,3675.0,3653.60693359375,5187.8349609375,3411.34033203125,8448.10546875
2022-06-21,7016.01513671875,5941.5634765625,2373.966796875,3578.521728515625,3392.431396484375,3675.0,3716.912109375,5131.64794921875,3547.793701171875,8612.83203125
2022-06-22,6878.4462890625,5925.3740234375,2367.73583984375,3529.500732421875,3351.31103515625,3675.0,3662.650634765625,5094.19091796875,3421.836669921875,8683.4287109375
2022-06-23,6901.37353515625,5920.748046875,2355.274169921875,3521.330810546875,3351.31103515625,3675.0,3762.130126953125,5150.376953125,3421.836669921875,8777.55859375
2022-06-24,6855.51708984375,5939.2509765625,2355.274169921875,3545.84130859375,3412.991455078125,3505.0,3753.08642578125,5000.5478515625,3421.836669921875,8871.6884765625
2022-06-25,6855.51708984375,5939.2509765625,2355.274169921875,3545.84130859375,3412.991455078125,3505.0,3753.08642578125,5000.5478515625,3421.836669921875,8871.6884765625
2022-06-26,6855.51708984375,5939.2509765625,2355.274169921875,3545.84130859375,3412.991455078125,3505.0,3753.08642578125,5000.5478515625,3421.836669921875,8871.6884765625
2022-06-27,6740.87744140625,6004.0087890625,2355.274169921875,3496.820068359375,3382.1513671875,3505.0,3680.73779296875,4981.81982421875,3379.85107421875,8942.2841796875
2022-06-28,6695.02099609375,6561.39208984375,2355.274169921875,3513.160400390625,3341.03076171875,3505.0,3644.563720703125,5019.2763671875,3390.347412109375,8942.2841796875
2022-06-29,6672.09228515625,6938.376953125,2286.734375,3415.118896484375,3269.070068359375,3505.0,3653.60693359375,4869.447265625,3369.3544921875,8895.2197265625
2022-06-30,6649.16455078125,7211.28662109375,2243.118408203125,3390.6083984375,3258.7900390625,3505.0,3617.432861328125,4963.0908203125,3295.87939453125,8989.3486328125
2022-07-01,6649.16455078125,7289.921875,2180.8095703125,3382.4384765625,3125.14892578125,3505.0,3635.52001953125,4888.17626953125,3295.87939453125,8801.0908203125
2022-07-02,6649.16455078125,7289.921875,2180.8095703125,3382.4384765625,3125.14892578125,3505.0,3635.52001953125,4888.17626953125,3295.87939453125,8801.0908203125
2022-07-03,6649.16455078125,7289.921875,2180.8095703125,3382.4384765625,3125.14892578125,3505.0,3635.52001953125,4888.17626953125,3295.87939453125,8801.0908203125
2022-07-04,6465.73876953125,7354.6796875,2180.8095703125,3300.73681640625,3042.908203125,3505.0,3608.38916015625,4869.447265625,3211.908203125,8683.4287109375
2022-07-05,6649.16455078125,7400.935546875,2155.885986328125,3341.587646484375,3145.709228515625,3505.0,3608.38916015625,4738.34716796875,3253.893798828125,8636.3642578125
2022-07-06,6695.02099609375,7065.58056640625,2137.193359375,3333.417724609375,3094.30859375,3505.0,3635.52001953125,4551.06005859375,3211.908203125,8895.2197265625
2022-07-07,6511.59521484375,6776.4814453125,2168.34765625,3308.9072265625,3053.18798828125,3505.0,3653.60693359375,4457.41748046875,3190.915283203125,8918.751953125
2022-07-08,6557.45166015625,6517.44873046875,2174.57861328125,3431.458984375,3073.748291015625,3505.0,3626.476318359375,4476.14599609375,3190.915283203125,8871.6884765625
2022-07-09,6557.45166015625,6517.44873046875,2174.57861328125,3431.458984375,3073.748291015625,3505.0,3626.476318359375,4476.14599609375,3190.915283203125,8871.6884765625
2022-07-10,6557.45166015625,6517.44873046875,2174.57861328125,3431.458984375,3073.748291015625,3505.0,3626.476318359375,4476.14599609375,3190.915283203125,8871.6884765625
2022-07-11,6534.5244140625,6707.09716796875,2174.57861328125,3366.097900390625,3073.748291015625,3505.0,3653.60693359375,4532.33251953125,3148.929443359375,8895.2197265625
2022-07-12,6580.38037109375,6660.84228515625,2255.580078125,3357.927978515625,3053.18798828125,3505.0,3626.476318359375,4569.78955078125,3127.936767578125,8777.55859375
2022-07-13,6419.8828125,6568.33056640625,2292.96533203125,3317.076904296875,2991.5078125,3260.0,3563.171142578125,4363.77392578125,3033.46875,8754.025390625
2022-07-14,6442.81103515625,6693.22119140625,2361.505126953125,3325.247314453125,2991.5078125,3260.0,3635.52001953125,4569.78955078125,3054.46142578125,8706.9619140625
2022-07-15,6419.8828125,6579.89404296875,2380.19775390625,3357.927978515625,2950.386962890625,3260.0,3753.08642578125,4457.41748046875,3054.46142578125,8801.0908203125
2022-07-16,6419.8828125,6579.89404296875,2380.19775390625,3357.927978515625,2950.386962890625,3260.0,3753.08642578125,4457.41748046875,3054.46142578125,8801.0908203125
2022-07-17,6419.8828125,6579.89404296875,2380.19775390625,3357.927978515625,2950.386962890625,3260.0,3753.08642578125,4457.41748046875,3054.46142578125,8801.0908203125
2022-07-18,6557.45166015625,6119.6484375,2392.659423828125,3382.4384765625,3022.347900390625,3260.0,3789.260986328125,4513.603515625,3075.454345703125,8942.2841796875
2022-07-19,6580.38037109375,6119.6484375,2367.73583984375,3357.927978515625,3053.18798828125,3260.0,3762.130126953125,4551.06005859375,3064.957763671875,8895.2197265625
2022-07-20,6786.7333984375,6126.5869140625,2392.659423828125,3513.160400390625,3248.510009765625,3260.0,3807.347900390625,4700.8896484375,3222.40478515625,8895.2197265625
2022-07-21,6786.7333984375,6126.5869140625,2417.583251953125,3521.330810546875,3248.510009765625,3260.0,3852.56591796875,4625.974609375,3243.3974609375,8942.2841796875
2022-07-22,6717.9482421875,6115.02294921875,2405.121337890625,3488.650146484375,3227.94970703125,3260.0,3825.43505859375,4551.06005859375,3232.90087890625,8848.1552734375
2022-07-23,6717.9482421875,6115.02294921875,2405.121337890625,3488.650146484375,3227.94970703125,3260.0,3825.43505859375,4551.06005859375,3232.90087890625,8848.1552734375
2022-07-24,6717.9482421875,6115.02294921875,2405.121337890625,3488.650146484375,3227.94970703125,3260.0,3825.43505859375,4551.06005859375,3232.90087890625,8848.1552734375
2022-07-25,6695.02099609375,6121.9609375,2380.19775390625,3472.31005859375,3197.109619140625,3260.0,3834.478759765625,4551.06005859375,3190.915283203125,8895.2197265625
2022-07-26,6695.02099609375,6110.3974609375,2330.3505859375,3537.671142578125,3289.630615234375,3260.0,3843.5224609375,4569.78955078125,3222.40478515625,8824.623046875
2022-07-27,6717.9482421875,6191.34521484375,2330.3505859375,3529.500732421875,3330.750732421875,3260.0,3888.739990234375,4569.78955078125,3264.39013671875,8730.494140625
2022-07-28,6740.87744140625,6290.79541015625,2330.3505859375,3562.181396484375,3310.1904296875,3300.0,3834.478759765625,4532.33251953125,3285.383056640625,8448.10546875
2022-07-29,6740.87744140625,6288.482421875,2367.73583984375,3562.181396484375,3402.711669921875,3300.0,3825.43505859375,4738.34716796875,3295.87939453125,8306.912109375
2022-07-30,6740.87744140625,6288.482421875,2367.73583984375,3562.181396484375,3402.711669921875,3300.0,3825.43505859375,4738.34716796875,3295.87939453125,8306.912109375
2022-07-31,6740.87744140625,6288.482421875,2367.73583984375,3562.181396484375,3402.711669921875,3300.0,3825.43505859375,4738.34716796875,3295.87939453125,8306.912109375
2022-08-01,6878.4462890625,6300.04638671875,2330.3505859375,3562.181396484375,3279.350341796875,3300.0,3888.739990234375,4850.71875,3337.865478515625,8377.5087890625
2022-08-02,6970.15869140625,6207.5341796875,2305.427001953125,3594.861572265625,3361.591064453125,3300.0,4024.39404296875,4850.71875,3390.347412109375,8657.2412109375
2022-08-03,6993.0869140625,6198.283203125,2311.657958984375,3578.521728515625,3392.431396484375,3300.0,4069.612060546875,4944.36181640625,3411.34033203125,8488.4375
2022-08-04,7153.583984375,6105.771484375,2330.3505859375,3562.181396484375,3392.431396484375,3300.0,4114.82958984375,4944.36181640625,3358.85791015625,8609.01171875
2022-08-05,7222.3681640625,6115.02294921875,2305.427001953125,3562.181396484375,3392.431396484375,3300.0,4205.265625,4963.0908203125,3463.822265625,8488.4375
2022-08-06,7222.3681640625,6115.02294921875,2305.427001953125,3562.181396484375,3392.431396484375,3300.0,4205.265625,4963.0908203125,3463.822265625,8488.4375
2022-08-07,7222.3681640625,6115.02294921875,2305.427001953125,3562.181396484375,3392.431396484375,3300.0,4205.265625,4963.0908203125,3463.822265625,8488.4375
2022-08-08,7222.3681640625,6152.02783203125,2299.1962890625,3570.351318359375,3433.551513671875,3300.0,4250.4833984375,5019.2763671875,3463.822265625,8488.4375
2022-08-09,7245.29638671875,6152.02783203125,2292.96533203125,3603.0322265625,3484.9521484375,3300.0,4196.2216796875,5056.734375,3547.793701171875,8416.091796875
2022-08-10,7245.29638671875,6115.02294921875,2317.888916015625,3521.330810546875,3536.352783203125,3300.0,4123.87353515625,5131.64794921875,3558.290283203125,8416.091796875
2022-08-11,7291.15283203125,6115.02294921875,2305.427001953125,3554.01123046875,3505.512451171875,3300.0,4132.9169921875,5206.5634765625,3579.282958984375,8560.7822265625
2022-08-12,7268.224609375,6115.02294921875,2280.503662109375,3529.500732421875,3484.9521484375,3300.0,4114.82958984375,5206.5634765625,3579.282958984375,8367.8623046875
